5060193	1500	1500
5070196	1500	1500
5264783	1500	1500
5274877	1500	1500
5284872	1500	1500
5294868	1500	1500
5304862	1500	1500
5314889	1500	1500
5324887	1500	1500
5334898	1500	1500
5344884	1500	1500
5354894	1500	1500
5374863	1500	1500
5384926	1500	1500
5394912	1500	1500
5404907	1500	1500
5414909	1500	1500
5424895	1500	1500
5434903	1500	1500
5444878	1500	1500
5454879	1500	1500
5464886	1500	1500
5474901	1500	1500
5484901	1500	1500
5494885	1500	1500
5514928	1500	1500
5524909	1500	1500
5534909	1510	1500
5544909	1512	1500
5554908	1514	1525
5564894	1514	1525
5574896	1518	1530
5584887	1522	1535
5594888	1526	1540
5614920	1528	1545
5624915	1528	1550
5634912	1530	1555
5644904	1530	1560
5654930	1532	1570
5664895	1532	1570
5674910	1536	1570
5684912	1536	1575
5694914	1536	1575
5704902	1536	1575
5714920	1536	1575
5734891	1536	1575
5744890	1538	1580
5754929	1538	1580
5764905	1538	1580
5774893	1540	1585
5784893	1542	1585
5794896	1542	1585
5804902	1542	1585
5814913	1542	1585
5834915	1544	1585
5844899	1544	1590
5854888	1544	1590
5864906	1544	1590
5874908	1546	1595
5884915	1550	1605
5894908	1550	1605
5904907	1552	1615
5914912	1554	1615
5924891	1554	1620
5934898	1556	1625
5944887	1556	1630
5964906	1558	1630
5974904	1558	1635
5984901	1560	1635
5994902	1560	1635
6004892	1560	1635
6014931	1560	1635
6024907	1560	1635
6034905	1560	1640
6044893	1560	1640
6054899	1562	1650
6074913	1562	1650
6084909	1562	1655
6094887	1562	1660
6104903	1562	1660
6114928	1562	1665
6124913	1564	1675
6134906	1564	1675
6144901	1564	1680
6154906	1566	1685
6164901	1566	1685
6174914	1566	1685
6194901	1566	1690
6204891	1566	1690
6214899	1566	1690
6224883	1566	1690
6234908	1566	1690
6244923	1566	1690
6254928	1566	1690
6264934	1564	1705
6274915	1562	1725
6284911	1560	1740
6304922	1558	1750
6314926	1556	1765
6324925	1556	1775
6334934	1554	1780
6344927	1554	1785
6354928	1554	1790
6364904	1554	1800
6374907	1554	1800
6384881	1552	1815
6394901	1552	1815
6414920	1552	1820
6424903	1552	1820
6434905	1550	1820
6444906	1550	1820
6454910	1550	1820
6464904	1550	1820
6474914	1548	1815
6484927	1548	1815
6494901	1544	1815
6504955	1544	1815
6524961	1542	1815
6534923	1540	1815
6544964	1540	1815
6554926	1538	1820
6564958	1538	1820
6574928	1536	1820
6584955	1534	1820
6594914	1532	1815
6604880	1532	1815
6624927	1532	1815
6634909	1532	1815
6644893	1530	1815
6654903	1530	1815
6664889	1530	1815
6674933	1530	1815
6684941	1530	1815
6694922	1530	1815
6704930	1530	1815
6714918	1530	1815
6724919	1530	1815
6734890	1530	1815
6754928	1530	1815
6764929	1530	1815
6774926	1530	1815
6784891	1530	1815
6794930	1530	1815
6804915	1530	1820
6814910	1530	1820
6824891	1530	1820
6834899	1530	1825
6854899	1530	1825
6864893	1530	1825
6874920	1530	1825
6884925	1530	1825
6894962	1532	1830
6904953	1532	1830
6914911	1534	1830
6924926	1534	1830
6934963	1534	1830
6944961	1536	1830
6954917	1536	1830
6974895	1536	1830
6984960	1536	1830
6994923	1536	1830
7004961	1536	1830
7014911	1536	1830
7024935	1536	1830
7034929	1538	1830
7044882	1538	1830
7054900	1538	1830
7064903	1538	1830
7084965	1538	1830
7094908	1538	1830
7104890	1538	1830
7114927	1538	1830
7124936	1540	1830
7134931	1540	1830
7144924	1542	1830
7154938	1542	1830
7164933	1544	1830
7174963	1544	1830
7184960	1546	1830
7204957	1546	1825
7214931	1548	1820
7224972	1550	1820
7234967	1550	1815
7244900	1552	1810
7254915	1554	1805
7264967	1554	1800
7274968	1554	1795
7284964	1556	1785
7294916	1556	1775
7314933	1556	1770
7324933	1558	1770
7334992	1558	1765
7344934	1560	1760
7354944	1562	1755
7364941	1564	1750
7374963	1564	1750
7384976	1564	1750
7394981	1564	1745
7404903	1564	1745
7414915	1564	1745
7434966	1564	1745
7444895	1566	1745
7454983	1566	1745
7464885	1566	1745
7474945	1566	1740
7484914	1566	1735
7494902	1566	1730
7504919	1566	1725
7514922	1566	1725
7524902	1566	1705
7544931	1566	1695
7554930	1566	1690
7564932	1566	1685
7574938	1566	1680
7584922	1566	1680
7594912	1564	1675
7604901	1564	1675
7614917	1564	1670
7624933	1564	1670
7634928	1564	1665
7644891	1564	1665
7664931	1564	1665
7674912	1564	1665
7684933	1564	1660
7694886	1564	1660
7704873	1564	1655
7714904	1562	1655
7724936	1562	1650
7734937	1562	1650
7744939	1562	1645
7764916	1562	1640
7774940	1558	1630
7784947	1556	1620
7794938	1554	1610
7804925	1552	1600
7814909	1550	1580
7824937	1550	1580
7834939	1550	1550
7844894	1550	1530
7854901	1550	1500
7864894	1550	1500
7874897	1550	1500
7894905	1550	1500
7904934	1550	1475
7914922	1550	1470
7924956	1550	1465
7934933	1548	1460
7944965	1548	1455
7954963	1548	1445
7964935	1548	1445
7974934	1548	1425
7984943	1548	1405
8004915	1548	1395
8014906	1548	1390
8024929	1548	1390
8034932	1548	1390
8044908	1550	1390
8054927	1548	1390
8064915	1550	1390
8074896	1548	1390
8084880	1548	1390
8094860	1548	1385
8114925	1548	1385
8124927	1548	1385
8134871	1548	1385
8144936	1548	1385
8154937	1550	1385
8164929	1550	1385
8174928	1550	1385
8184912	1550	1385
8194916	1550	1385
8204903	1550	1385
8224928	1548	1385
8234929	1548	1390
8244905	1548	1390
8254882	1548	1385
8264899	1548	1390
8274926	1548	1390
8284925	1548	1385
8294927	1548	1385
8304877	1548	1385
8314902	1548	1385
8324916	1548	1385
8344925	1548	1385
8354893	1548	1385
8364884	1548	1385
8374923	1548	1385
8384903	1548	1385
8394917	1548	1385
8404912	1548	1385
8414925	1548	1380
8424924	1548	1380
8434928	1550	1380
8444919	1550	1375
8454884	1552	1370
8474898	1554	1370
8484903	1554	1365
8494925	1556	1360
8504915	1556	1360
8514938	1556	1350
8524904	1558	1350
8534913	1560	1345
8544883	1560	1340
8554875	1560	1340
8574910	1560	1335
8584927	1562	1335
8594871	1562	1335
8604866	1562	1330
8614905	1562	1330
8624928	1562	1330
8634899	1562	1330
8644905	1562	1325
8654920	1562	1325
8664915	1562	1325
8674879	1562	1325
8694911	1562	1325
8704918	1562	1325
8714922	1562	1325
8724872	1562	1325
8734923	1562	1325
8744876	1562	1325
8754914	1562	1325
8764901	1562	1325
8774918	1562	1325
8794926	1562	1325
8804905	1562	1325
8814870	1562	1325
8824923	1562	1325
8834914	1562	1325
8844872	1562	1325
8854926	1562	1325
8864930	1562	1325
8874922	1562	1325
8884923	1562	1325
8894926	1562	1325
8904903	1562	1325
8924920	1562	1325
8934925	1562	1325
8944903	1562	1325
8954924	1562	1325
8964925	1562	1325
8974901	1560	1325
8984924	1558	1330
8994923	1556	1330
9004880	1556	1330
9014921	1556	1335
9034961	1554	1335
9044904	1554	1335
9054869	1554	1335
9064897	1552	1340
9074918	1552	1340
9084914	1550	1350
9094909	1532	1375
9104914	1528	1400
9114878	1528	1400
9134922	1500	1465
9144961	1500	1475
9154969	1500	1500
9164919	1500	1500
9174935	1476	1500
9184913	1458	1500
9194913	1395	1500
9204927	1371	1500
9214927	1371	1500
9224920	1305	1500
9234919	1272	1500
9254924	1254	1500
9264912	1236	1525
9274874	1218	1530
9284931	1209	1535
9294922	1209	1535
9304924	1209	1535
9314934	1209	1535
9324882	1209	1535
9334866	1209	1535
9344864	1209	1535
9364934	1209	1535
9374932	1209	1535
9384969	1212	1540
9394956	1212	1540
9404933	1212	1545
9414929	1260	1555
9424937	1260	1555
9434886	1308	1550
9444867	1320	1550
9454880	1320	1550
9474922	1320	1550
9484915	1320	1550
9494943	1314	1550
9504933	1299	1550
9514894	1269	1555
9524962	1236	1560
9534936	1215	1560
9544926	1215	1560
9554921	1215	1560
9564916	1215	1560
9574883	1215	1560
9594929	1215	1560
9604904	1215	1560
9614901	1215	1560
9624981	1215	1560
9634963	1215	1560
9644942	1215	1560
9654979	1215	1560
9664926	1215	1560
9674943	1215	1560
9694952	1215	1560
9704987	1215	1560
9714919	1218	1560
9724881	1236	1560
9734971	1254	1560
9744986	1290	1555
9754967	1326	1550
9764935	1353	1545
9774939	1374	1545
9784922	1389	1540
9804909	1398	1535
9814923	1413	1535
9824962	1437	1530
9834924	1437	1530
9844931	1467	1530
9854942	1485	1525
9864915	1485	1500
9874906	1500	1500
9884926	1500	1500
9904939	1500	1500
9914931	1500	1500
9924892	1500	1500
9934922	1500	1500
9944894	1500	1500
9954901	1500	1500
9964900	1500	1500
9974869	1479	1500
9984895	1452	1500
9994892	1425	1500
10004922	1392	1500
10014904	1377	1525
10034883	1353	1525
10044933	1326	1525
10054909	1320	1525
10064966	1308	1530
10074885	1305	1530
10084964	1305	1530
10094934	1311	1530
10104958	1326	1530
10114900	1338	1530
10124905	1374	1530
10144931	1395	1530
10154964	1425	1525
10164963	1482	1500
10174929	1500	1500
10184931	1500	1500
10194930	1500	1500
10204929	1500	1500
10214929	1500	1500
10224913	1500	1500
10234919	1500	1500
10254885	1500	1500
10264900	1500	1500
10274925	1500	1500
10284932	1500	1500
10294933	1500	1500
10304920	1500	1500
10314906	1500	1500
10324943	1500	1500
10334922	1500	1500
10344897	1500	1500
10354880	1500	1500
10374921	1500	1500
10384926	1500	1500
10394944	1500	1500
10404945	1500	1500
10414937	1500	1500
10424963	1500	1500
10434896	1500	1500
10444909	1500	1500
10454912	1512	1500
10464925	1516	1500
10484930	1526	1475
10494928	1532	1475
10504916	1546	1475
10514912	1556	1475
10524923	1564	1475
10534960	1562	1475
10544925	1544	1500
10554892	1500	1500
10564919	1500	1500
10574898	1500	1500
10584912	1500	1500
10604964	1500	1500
10614931	1500	1500
10624927	1500	1500
10634931	1500	1500
10644911	1500	1500
10654894	1500	1500
10664902	1500	1500
10674944	1500	1500
10684897	1500	1500
10694901	1500	1500
10714964	1500	1500
10724959	1500	1500
10734924	1500	1500
10744915	1500	1500
10754930	1500	1500
10764922	1500	1500
10774886	1500	1500
10784933	1500	1500
10794921	1500	1500
10804984	1500	1500
10814942	1500	1500
10834926	1500	1500
10844905	1500	1500
10854923	1500	1500
10864902	1500	1500
10874919	1500	1500
10884941	1500	1500
10894914	1500	1500
10904925	1500	1500
10924908	1500	1500
10934903	1500	1500
10944903	1500	1500
10954934	1500	1500
10964914	1500	1500
10974891	1500	1500
10984899	1500	1500
10994905	1500	1500
11004905	1500	1500
11014910	1500	1500
11024917	1500	1500
11044893	1500	1500
11054926	1500	1500
11064887	1500	1500
11074927	1500	1500
11084909	1500	1500
11094922	1500	1500
11104926	1500	1500
11114933	1500	1500
11124925	1500	1500
11144931	1500	1500
